College Code,College Name,Branch Code,Branch Name,OC,BC,BCM,MBC,SC,SCA,ST
2740,"Hindusthan Institute of Technology (Autonomous), Coimbatore.",IT,INFORMATION TECHNOLOGY,175.5,158.5,151.5,157,122.5,116,0
2740,"Hindusthan Institute of Technology (Autonomous), Coimbatore.",ME,MECHANICAL ENGINEERING,133.5,118,123,111,0,0,105.5
2750,"KIT - Kalaignar Karunanidhi Institute of Technology (Autonomous), Coimbatore.",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,165.5,156.5,152,154,131.5,138.5,107
2750,"KIT - Kalaignar Karunanidhi Institute of Technology (Autonomous), Coimbatore.",AE,AERONAUTICAL ENGINEERING,139.5,126.5,133,123.5,109.5,90.5,104
2750,"KIT - Kalaignar Karunanidhi Institute of Technology (Autonomous), Coimbatore.",AG,AGRICULTURAL ENGINEERING,148,118,117,106.5,111.5,124.5,0
2750,"KIT - Kalaignar Karunanidhi Institute of Technology (Autonomous), Coimbatore.",AM,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),163,153,145,152.5,120,140.5,0
2750,"KIT - Kalaignar Karunanidhi Institute of Technology (Autonomous), Coimbatore.",BM,BIO MEDICAL ENGINEERING,142,132,122,128,106.5,125.5,0
2750,"KIT - Kalaignar Karunanidhi Institute of Technology (Autonomous), Coimbatore.",BT,BIO TECHNOLOGY,148.5,135.5,156,120.5,110.5,108,0
2750,"KIT - Kalaignar Karunanidhi Institute of Technology (Autonomous), Coimbatore.",CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,160.5,151.5,140,151,119,111.5,0
2750,"KIT - Kalaignar Karunanidhi Institute of Technology (Autonomous), Coimbatore.",CS,COMPUTER SCIENCE AND ENGINEERING,170.5,161.5,145.5,154.5,135,140.5,116.5
2750,"KIT - Kalaignar Karunanidhi Institute of Technology (Autonomous), Coimbatore.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,164.5,154,159,151,117,112,0
2750,"KIT - Kalaignar Karunanidhi Institute of Technology (Autonomous), Coimbatore.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,147,142,0,121.5,104.5,104,0
2750,"KIT - Kalaignar Karunanidhi Institute of Technology (Autonomous), Coimbatore.",EV,ELECTRONICS ENGINEERING (VLSI DESIGN AND TECHNOLOGY),151,145.5,149,144.5,112,117.5,0
2750,"KIT - Kalaignar Karunanidhi Institute of Technology (Autonomous), Coimbatore.",ME,MECHANICAL ENGINEERING,132,122.5,121,106.5,98.5,117,0
2755,"Nehru Institute of Technology (Autonomous), Coimbatore.",AE,AERONAUTICAL ENGINEERING,147,136.5,130,138,129,121,0
2755,"Nehru Institute of Technology (Autonomous), Coimbatore.",AG,AGRICULTURAL ENGINEERING,162.5,0,0,101,0,0,0
2755,"Nehru Institute of Technology (Autonomous), Coimbatore.",AM,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),157,148.5,125.5,145.5,0,0,0
2755,"Nehru Institute of Technology (Autonomous), Coimbatore.",CE,CIVIL ENGINEERING,113.5,0,0,0,0,0,0
2755,"Nehru Institute of Technology (Autonomous), Coimbatore.",CS,COMPUTER SCIENCE AND ENGINEERING,157,147.5,138.5,147.67,116.5,0,0
2755,"Nehru Institute of Technology (Autonomous), Coimbatore.",FD,FOOD TECHNOLOGY,134,0,94.5,0,0,0,0
2755,"Nehru Institute of Technology (Autonomous), Coimbatore.",IT,INFORMATION TECHNOLOGY,155.5,146.5,0,147.5,124,151.5,0
2755,"Nehru Institute of Technology (Autonomous), Coimbatore.",SC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),157.5,144.5,157,144.5,112.5,92.5,126.5
2764,"K P R Institute of Engineering and Technology (Autonomous), Coimbatore.",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,187,184.5,182.5,180.5,163.5,143,157
2764,"K P R Institute of Engineering and Technology (Autonomous), Coimbatore.",AM,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),187.5,185.5,186,180,155.5,149.5,158
2764,"K P R Institute of Engineering and Technology (Autonomous), Coimbatore.",BM,BIO MEDICAL ENGINEERING,179,170.5,175.5,164,136,0,149.5
2764,"K P R Institute of Engineering and Technology (Autonomous), Coimbatore.",CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,183,181.5,181,178,152.5,147,0
2764,"K P R Institute of Engineering and Technology (Autonomous), Coimbatore.",CE,CIVIL ENGINEERING,173,165.5,156.5,154.5,132.5,128,0
2764,"K P R Institute of Engineering and Technology (Autonomous), Coimbatore.",CH,CHEMICAL ENGINEERING,174,164.5,0,157.5,130,0,0
2764,"K P R Institute of Engineering and Technology (Autonomous), Coimbatore.",CS,COMPUTER SCIENCE AND ENGINEERING,190,186.5,182,183,163,162,148
2764,"K P R Institute of Engineering and Technology (Autonomous), Coimbatore.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,186.5,184.5,176.5,179,158,154,0
2764,"K P R Institute of Engineering and Technology (Autonomous), Coimbatore.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,182,181,176.5,177,147.5,140,0
2764,"K P R Institute of Engineering and Technology (Autonomous), Coimbatore.",IT,INFORMATION TECHNOLOGY,186,184,180.5,179,155.5,143,178.5
2764,"K P R Institute of Engineering and Technology (Autonomous), Coimbatore.",ME,MECHANICAL ENGINEERING,174,169.5,168,162.5,130.5,114.5,141.5
2764,"K P R Institute of Engineering and Technology (Autonomous), Coimbatore.",MZ,MECHATRONICS ENGINEERING,177.5,172.5,166,165,136,117,0
3701,"K Ramakrishnan College of Technology (Autonomous), Trichy.",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,159.5,150.5,153,141.5,110.5,151.5,0
3701,"K Ramakrishnan College of Technology (Autonomous), Trichy.",AM,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),157.5,149,154.5,142.5,106,0,0
3701,"K Ramakrishnan College of Technology (Autonomous), Trichy.",CE,CIVIL ENGINEERING,124,0,115.5,0,0,0,0
3701,"K Ramakrishnan College of Technology (Autonomous), Trichy.",CS,COMPUTER SCIENCE AND ENGINEERING,164.5,155.5,150,146,121,0,0
3701,"K Ramakrishnan College of Technology (Autonomous), Trichy.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,158.5,150,155,140.5,113,106,0
3701,"K Ramakrishnan College of Technology (Autonomous), Trichy.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,145.5,142.5,146,126.5,92,0,0
3701,"K Ramakrishnan College of Technology (Autonomous), Trichy.",IT,INFORMATION TECHNOLOGY,161.5,151,0,142.5,111,0,0
3701,"K Ramakrishnan College of Technology (Autonomous), Trichy.",ME,MECHANICAL ENGINEERING,132,114,0,0,0,0,0
3795,"SRM TRP Engineering College, Irungalur, Trichy.",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,163.5,152.5,150.5,142.5,114,0,0
3795,"SRM TRP Engineering College, Irungalur, Trichy.",CE,CIVIL ENGINEERING,119,0,0,0,0,0,0
3795,"SRM TRP Engineering College, Irungalur, Trichy.",CS,COMPUTER SCIENCE AND ENGINEERING,168,157,158.5,144,112,0,0
3795,"SRM TRP Engineering College, Irungalur, Trichy.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,158,151,152,143.5,97.5,0,0
3795,"SRM TRP Engineering College, Irungalur, Trichy.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,146.5,135,142,119.5,0,0,0
3795,"SRM TRP Engineering College, Irungalur, Trichy.",ME,MECHANICAL ENGINEERING,122,0,0,0,0,0,95
3819,"Saranathan College of Engineering, Trichy.",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,175,164.5,163.5,153,132,139,0
3819,"Saranathan College of Engineering, Trichy.",AM,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),169,163.5,163,159.5,135.5,0,142.5
3819,"Saranathan College of Engineering, Trichy.",CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,164.5,158,160,151,126,0,0
3819,"Saranathan College of Engineering, Trichy.",CE,CIVIL ENGINEERING,147,117.5,134.5,0,88.5,0,0
3819,"Saranathan College of Engineering, Trichy.",CS,COMPUTER SCIENCE AND ENGINEERING,181.5,176.5,192.5,169,144,124.5,0
3819,"Saranathan College of Engineering, Trichy.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,172,165.5,165,156.5,132.5,0,0
3819,"Saranathan College of Engineering, Trichy.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,156,151.5,146.5,141,122.5,0,0
3819,"Saranathan College of Engineering, Trichy.",IC,INSTRUMENTATION AND CONTROL ENGINEERING,156,144.5,137,136.5,117,0,0
3819,"Saranathan College of Engineering, Trichy.",IT,INFORMATION TECHNOLOGY,172,166.5,170.5,160,142.5,0,0
3819,"Saranathan College of Engineering, Trichy.",ME,MECHANICAL ENGINEERING,147.5,131,138.5,120.5,122.5,0,0
3826,"Kongunadu College of Engineering and Technology (Autonomous), Trichy.",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,165,150,149,150,128.5,130.5,181
3826,"Kongunadu College of Engineering and Technology (Autonomous), Trichy.",AG,AGRICULTURAL ENGINEERING,137.5,111.5,114,112.5,113,133.5,113.5
3826,"Kongunadu College of Engineering and Technology (Autonomous), Trichy.",BM,BIO MEDICAL ENGINEERING,144,124,136,134,114.5,108.5,0
3826,"Kongunadu College of Engineering and Technology (Autonomous), Trichy.",CE,CIVIL ENGINEERING,135,111,0,111.5,100.5,0,0
3826,"Kongunadu College of Engineering and Technology (Autonomous), Trichy.",CS,COMPUTER SCIENCE AND ENGINEERING,163.5,152.5,142,150,114.5,121,126
3826,"Kongunadu College of Engineering and Technology (Autonomous), Trichy.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,160.5,150,138.5,146.5,116.5,118.5,121.5
3826,"Kongunadu College of Engineering and Technology (Autonomous), Trichy.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,149,142,124.5,141.5,108.5,121,0
3826,"Kongunadu College of Engineering and Technology (Autonomous), Trichy.",IT,INFORMATION TECHNOLOGY,162,151.5,142.5,147.5,134,125.5,0
3826,"Kongunadu College of Engineering and Technology (Autonomous), Trichy.",ME,MECHANICAL ENGINEERING,135,116.5,114,122.5,119,0,89.5
3830,"K Ramakrishnan College of Engineering (Autonomous), Trichy.",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,167.5,162,159.5,149.5,121,0,0
3830,"K Ramakrishnan College of Engineering (Autonomous), Trichy.",AM,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),164,156.5,158.5,146,132,0,116
3830,"K Ramakrishnan College of Engineering (Autonomous), Trichy.",CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,160,152,157.5,139,90,0,0
3830,"K Ramakrishnan College of Engineering (Autonomous), Trichy.",CS,COMPUTER SCIENCE AND ENGINEERING,179,169.5,170,160,144.5,0,0
3830,"K Ramakrishnan College of Engineering (Autonomous), Trichy.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,166.5,159,158.5,145,130,0,0
3830,"K Ramakrishnan College of Engineering (Autonomous), Trichy.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,151.5,145.5,143.5,129,102,0,0
3830,"K Ramakrishnan College of Engineering (Autonomous), Trichy.",IT,INFORMATION TECHNOLOGY,169.5,159.5,151.5,149.5,116.5,0,0
3830,"K Ramakrishnan College of Engineering (Autonomous), Trichy.",ME,MECHANICAL ENGINEERING,136,122,132.5,0,0,0,0
4678,"Ramco Institute of Technology, Virudhunagar.",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,165,151,143,144.5,0,0,0
4678,"Ramco Institute of Technology, Virudhunagar.",CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,154,143.5,127,135.5,0,0,0
4678,"Ramco Institute of Technology, Virudhunagar.",CE,CIVIL ENGINEERING,133,92.5,117.5,109,0,0,0
4678,"Ramco Institute of Technology, Virudhunagar.",CS,COMPUTER SCIENCE AND ENGINEERING,171.5,161,140.5,144.5,0,0,0
4678,"Ramco Institute of Technology, Virudhunagar.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,161.5,154.5,140.5,139.5,0,0,0
4678,"Ramco Institute of Technology, Virudhunagar.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,144.5,128.5,140,126,0,119,0
4678,"Ramco Institute of Technology, Virudhunagar.",IT,INFORMATION TECHNOLOGY,165,153.5,132.5,147,0,0,0
4678,"Ramco Institute of Technology, Virudhunagar.",ME,MECHANICAL ENGINEERING,134,114,0,0,0,0,0
4917,"Sethu Institute of Technology (Autonomous), Virudhunagar.",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,154.5,142.5,154,128.5,0,145.5,0
4917,"Sethu Institute of Technology (Autonomous), Virudhunagar.",AG,AGRICULTURAL ENGINEERING,0,0,0,0,0,0,0
4917,"Sethu Institute of Technology (Autonomous), Virudhunagar.",AM,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),150.5,137,0,128,0,0,0
4917,"Sethu Institute of Technology (Autonomous), Virudhunagar.",BM,BIO MEDICAL ENGINEERING,120.5,0,0,0,0,0,0
4917,"Sethu Institute of Technology (Autonomous), Virudhunagar.",BT,BIO TECHNOLOGY,114,0,0,0,0,0,0
4917,"Sethu Institute of Technology (Autonomous), Virudhunagar.",CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,145.5,132,144.5,114.5,0,0,0
4917,"Sethu Institute of Technology (Autonomous), Virudhunagar.",CD,COMPUTER SCIENCE AND DESIGN,142,130,140,115,0,0,0
4917,"Sethu Institute of Technology (Autonomous), Virudhunagar.",CE,CIVIL ENGINEERING,127,116.5,0,102.5,0,0,0
4917,"Sethu Institute of Technology (Autonomous), Virudhunagar.",CH,CHEMICAL ENGINEERING,0,0,0,0,0,0,0
4917,"Sethu Institute of Technology (Autonomous), Virudhunagar.",CI,COMPUTER SCIENCE AND ENGINEERING (INTERNET OF THINGS),141,130,139.5,99,0,0,0
4917,"Sethu Institute of Technology (Autonomous), Virudhunagar.",CS,COMPUTER SCIENCE AND ENGINEERING,158.5,146.5,147.5,129,0,0,0
4917,"Sethu Institute of Technology (Autonomous), Virudhunagar.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,148,134.5,143.5,115.5,0,0,0
4917,"Sethu Institute of Technology (Autonomous), Virudhunagar.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,130.5,122,128.5,0,0,0,0
4917,"Sethu Institute of Technology (Autonomous), Virudhunagar.",IT,INFORMATION TECHNOLOGY,151,140.5,146.5,126.5,0,0,0
4917,"Sethu Institute of Technology (Autonomous), Virudhunagar.",ME,MECHANICAL ENGINEERING,119,104.5,113.5,0,0,0,0
4917,"Sethu Institute of Technology (Autonomous), Virudhunagar.",SC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),147.5,133.5,144,122,0,0,0
4944,"Arunachala College of Engineering for Women, Nagercoil, Kanyakumari.",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,149.5,125.5,0,0,0,0,0
4944,"Arunachala College of Engineering for Women, Nagercoil, Kanyakumari.",CE,CIVIL ENGINEERING,98.5,0,0,0,0,0,0
4944,"Arunachala College of Engineering for Women, Nagercoil, Kanyakumari.",CS,COMPUTER SCIENCE AND ENGINEERING,157,138.5,134,0,0,0,0
4944,"Arunachala College of Engineering for Women, Nagercoil, Kanyakumari.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,144,122.5,0,0,0,0,0
4944,"Arunachala College of Engineering for Women, Nagercoil, Kanyakumari.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,138,112,0,0,0,0,0
4944,"Arunachala College of Engineering for Women, Nagercoil, Kanyakumari.",IT,INFORMATION TECHNOLOGY,134,116,0,0,0,0,0
4955,"Francis Xavier Engineering College (Autonomous), Tirunelveli.",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,171.5,157,168.5,151,139,148.5,0
4955,"Francis Xavier Engineering College (Autonomous), Tirunelveli.",AM,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),157,150.5,143,139.5,114.5,0,0
4955,"Francis Xavier Engineering College (Autonomous), Tirunelveli.",CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,156,148.5,152,132.5,118,0,0
4955,"Francis Xavier Engineering College (Autonomous), Tirunelveli.",CE,CIVIL ENGINEERING,134.5,115.5,0,0,105.5,0,0
4955,"Francis Xavier Engineering College (Autonomous), Tirunelveli.",CS,COMPUTER SCIENCE AND ENGINEERING,171.5,155,168.5,138,126,0,0
4955,"Francis Xavier Engineering College (Autonomous), Tirunelveli.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,170,155,167.5,132,128,0,0
4955,"Francis Xavier Engineering College (Autonomous), Tirunelveli.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,152,141,151,119.5,105,0,0
4955,"Francis Xavier Engineering College (Autonomous), Tirunelveli.",IT,INFORMATION TECHNOLOGY,164,152.5,161,133,117,0,0
4955,"Francis Xavier Engineering College (Autonomous), Tirunelveli.",ME,MECHANICAL ENGINEERING,139,126,138.5,103,92,0,0
4959,"Kamaraj College of Engineering and Technology (Autonomous), Virudhunagar.",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,160,151,151.5,136,0,0,0
4959,"Kamaraj College of Engineering and Technology (Autonomous), Virudhunagar.",BT,BIO TECHNOLOGY,157.5,139.5,0,0,0,0,0
4959,"Kamaraj College of Engineering and Technology (Autonomous), Virudhunagar.",CE,CIVIL ENGINEERING,132.5,107,0,112.5,0,0,0
4959,"Kamaraj College of Engineering and Technology (Autonomous), Virudhunagar.",CS,COMPUTER SCIENCE AND ENGINEERING,169,157.5,145.5,140,0,0,0
4959,"Kamaraj College of Engineering and Technology (Autonomous), Virudhunagar.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,161.5,151,152.5,135,0,0,0
4959,"Kamaraj College of Engineering and Technology (Autonomous), Virudhunagar.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,145.5,143,139,120,133.5,0,0
4959,"Kamaraj College of Engineering and Technology (Autonomous), Virudhunagar.",IT,INFORMATION TECHNOLOGY,162,151,0,133.5,0,0,0
4959,"Kamaraj College of Engineering and Technology (Autonomous), Virudhunagar.",ME,MECHANICAL ENGINEERING,135.5,125.5,0,101,0,0,0
4959,"Kamaraj College of Engineering and Technology (Autonomous), Virudhunagar.",MZ,MECHATRONICS ENGINEERING,138.5,123.5,125,0,0,0,0
4960,"Mepco Schlenk Engineering College (Autonomous), Sivakasi, Virudhunagar.",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,177,172.5,169.5,161,118.5,0,0
4960,"Mepco Schlenk Engineering College (Autonomous), Sivakasi, Virudhunagar.",BM,BIO MEDICAL ENGINEERING,160.5,142.5,0,133,0,0,0
4960,"Mepco Schlenk Engineering College (Autonomous), Sivakasi, Virudhunagar.",BT,BIO TECHNOLOGY,162.5,147.5,0,136,0,121.5,0
4960,"Mepco Schlenk Engineering College (Autonomous), Sivakasi, Virudhunagar.",CE,CIVIL ENGINEERING,149,130.5,0,0,0,0,0
4960,"Mepco Schlenk Engineering College (Autonomous), Sivakasi, Virudhunagar.",CS,COMPUTER SCIENCE AND ENGINEERING,186.075,178,177,171.5,131,148,0
4960,"Mepco Schlenk Engineering College (Autonomous), Sivakasi, Virudhunagar.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,179.5,175.5,167,161,128.5,0,0
4960,"Mepco Schlenk Engineering College (Autonomous), Sivakasi, Virudhunagar.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,169,161.5,160.5,153.5,0,0,0
4960,"Mepco Schlenk Engineering College (Autonomous), Sivakasi, Virudhunagar.",IT,INFORMATION TECHNOLOGY,177,174,166.5,163.5,130,0,0
4960,"Mepco Schlenk Engineering College (Autonomous), Sivakasi, Virudhunagar.",ME,MECHANICAL ENGINEERING,156,141.5,142.5,129.5,0,0,126
4962,"National Engineering College (Autonomous), Kovilpatti, Thoothukudi.",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,180.5,176,177,168,138,0,0
4962,"National Engineering College (Autonomous), Kovilpatti, Thoothukudi.",CE,CIVIL ENGINEERING,156.5,142.5,126,0,115.5,0,0
4962,"National Engineering College (Autonomous), Kovilpatti, Thoothukudi.",CS,COMPUTER SCIENCE AND ENGINEERING,184,180,179.5,168.5,144,0,0
4962,"National Engineering College (Autonomous), Kovilpatti, Thoothukudi.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,181.5,177,180,168,137,0,0
4962,"National Engineering College (Autonomous), Kovilpatti, Thoothukudi.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,173,165.5,168,166,0,0,0
4962,"National Engineering College (Autonomous), Kovilpatti, Thoothukudi.",IT,INFORMATION TECHNOLOGY,179.5,177,176,170,126.5,0,0
4962,"National Engineering College (Autonomous), Kovilpatti, Thoothukudi.",ME,MECHANICAL ENGINEERING,158,145,0,142,127.5,0,0
4965,"P S R Engineering College (Autonomous), Virudhunagar.",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,158.5,146,131.5,143,80,0,0
4965,"P S R Engineering College (Autonomous), Virudhunagar.",BM,BIO MEDICAL ENGINEERING,127,94,0,0,0,0,0
4965,"P S R Engineering College (Autonomous), Virudhunagar.",BT,BIO TECHNOLOGY,128.5,101,0,0,0,0,0
4965,"P S R Engineering College (Autonomous), Virudhunagar.",CE,CIVIL ENGINEERING,128,0,110,0,0,0,0
4965,"P S R Engineering College (Autonomous), Virudhunagar.",CS,COMPUTER SCIENCE AND ENGINEERING,155,142,136,139.5,0,0,0
4965,"P S R Engineering College (Autonomous), Virudhunagar.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,146,139.5,118.5,130,0,0,0
4965,"P S R Engineering College (Autonomous), Virudhunagar.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,130.5,112.5,0,0,0,0,0
4965,"P S R Engineering College (Autonomous), Virudhunagar.",IT,INFORMATION TECHNOLOGY,146.5,139.5,113,127.5,0,0,0
4965,"P S R Engineering College (Autonomous), Virudhunagar.",ME,MECHANICAL ENGINEERING,107.5,0,0,0,0,0,0
5842,"SRM Madurai College for Engineering and Technology, Sivagangai.",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,157.5,145,120.5,127,0,0,0
5842,"SRM Madurai College for Engineering and Technology, Sivagangai.",AM,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),153,142,124,105,0,0,0
5842,"SRM Madurai College for Engineering and Technology, Sivagangai.",CE,CIVIL ENGINEERING,0,0,0,0,0,0,0
5842,"SRM Madurai College for Engineering and Technology, Sivagangai.",CS,COMPUTER SCIENCE AND ENGINEERING,167.5,158.5,150.5,143,0,0,0
5842,"SRM Madurai College for Engineering and Technology, Sivagangai.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,155.5,138,151,106,0,0,0
5842,"SRM Madurai College for Engineering and Technology, Sivagangai.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,144,133.5,0,0,0,0,0
5842,"SRM Madurai College for Engineering and Technology, Sivagangai.",IT,INFORMATION TECHNOLOGY,157,149,142,125,0,0,0
5842,"SRM Madurai College for Engineering and Technology, Sivagangai.",ME,MECHANICAL ENGINEERING,0,0,0,0,0,0,0
5842,"SRM Madurai College for Engineering and Technology, Sivagangai.",SC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),152.5,137.5,0,118,0,0,0
5904,"K L N College of Engineering (Autonomous), Sivagangai.",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,162,156.5,149,124.5,91,0,0
5904,"K L N College of Engineering (Autonomous), Sivagangai.",CI,COMPUTER SCIENCE AND ENGINEERING (INTERNET OF THINGS),149,142,126.5,123.5,0,0,0
5904,"K L N College of Engineering (Autonomous), Sivagangai.",CS,COMPUTER SCIENCE AND ENGINEERING,169,166,156,138.5,0,0,0
5904,"K L N College of Engineering (Autonomous), Sivagangai.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,158.5,153,130.5,132,0,114.5,0
5904,"K L N College of Engineering (Autonomous), Sivagangai.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,141,121.5,100.5,0,0,0,0
5904,"K L N College of Engineering (Autonomous), Sivagangai.",IT,INFORMATION TECHNOLOGY,164,154.5,135.5,126,0,115,0
5904,"K L N College of Engineering (Autonomous), Sivagangai.",ME,MECHANICAL ENGINEERING,117,0,0,0,0,0,0
5904,"K L N College of Engineering (Autonomous), Sivagangai.",SC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),156,150,150.5,123.5,0,0,0
5910,"P S N A Colllege of Engineering and Technology (Autonomous), Dindigul.",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,176,172.5,174,162.5,120.5,0,0
5910,"P S N A Colllege of Engineering and Technology (Autonomous), Dindigul.",AM,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),170.5,168,170.5,154.5,137.5,0,0
5910,"P S N A Colllege of Engineering and Technology (Autonomous), Dindigul.",BM,BIO MEDICAL ENGINEERING,154,146,144.5,113.5,0,0,0
5910,"P S N A Colllege of Engineering and Technology (Autonomous), Dindigul.",CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,170,166.5,166.5,152,112.5,0,0
5910,"P S N A Colllege of Engineering and Technology (Autonomous), Dindigul.",CE,CIVIL ENGINEERING,154.5,138.5,128,113.5,0,0,0
5910,"P S N A Colllege of Engineering and Technology (Autonomous), Dindigul.",CS,COMPUTER SCIENCE AND ENGINEERING,181.5,177,173,162,123.5,0,0
5910,"P S N A Colllege of Engineering and Technology (Autonomous), Dindigul.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,174.5,169,168,159.5,112.5,0,0
5910,"P S N A Colllege of Engineering and Technology (Autonomous), Dindigul.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,166,157.5,156.5,147.5,0,0,0
5910,"P S N A Colllege of Engineering and Technology (Autonomous), Dindigul.",EV,ELECTRONICS ENGINEERING (VLSI DESIGN AND TECHNOLOGY),165,159,162.5,148.5,0,0,0
5910,"P S N A Colllege of Engineering and Technology (Autonomous), Dindigul.",IT,INFORMATION TECHNOLOGY,173,169,169.5,158,123,0,0
5910,"P S N A Colllege of Engineering and Technology (Autonomous), Dindigul.",ME,MECHANICAL ENGINEERING,148,130,146,108,0,0,0
5910,"P S N A Colllege of Engineering and Technology (Autonomous), Dindigul.",SC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),170,168,167.5,154.5,136.5,0,0
5986,"Velammal College of Engineering and Technology (Autonomous), Madurai.",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,181,175.5,172.5,162.5,124.5,116,0
5986,"Velammal College of Engineering and Technology (Autonomous), Madurai.",CE,CIVIL ENGINEERING,148,131.5,138,95,95,0,0
5986,"Velammal College of Engineering and Technology (Autonomous), Madurai.",CS,COMPUTER SCIENCE AND ENGINEERING,186,182.5,182.5,173,139.5,124,0
5986,"Velammal College of Engineering and Technology (Autonomous), Madurai.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,178.5,173.5,176,160.5,84,0,0
5986,"Velammal College of Engineering and Technology (Autonomous), Madurai.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,171.5,166,163.5,144.5,0,0,0
5986,"Velammal College of Engineering and Technology (Autonomous), Madurai.",EV,ELECTRONICS ENGINEERING (VLSI DESIGN AND TECHNOLOGY),170.5,163.5,164.5,152.5,0,0,0
